직무,경력,지역,연봉,기술,기술_개수
데이터 분석가,경력 8년차 이상,서울 구로구,8325,"[np.str_('R'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,8335,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,5578,"[np.str_('SQL'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8396,"[np.str_('Python'), np.str_('SQL'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,9311,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,5487,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,5765,"[np.str_('Python'), np.str_('R'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,4912,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 8년차 이상,판교/분당,8097,"[np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,신입,서울 성동구,3207,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,10747,"[np.str_('Tableau'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,6117,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,8860,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,6226,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('Python'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,5493,"[np.str_('Excel'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,9105,"[np.str_('Python'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('R'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9336,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,판교/분당,9391,"[np.str_('Python'), np.str_('Tableau')]",2
데이터 분석가,신입,서울 성동구,3151,"[np.str_('Tableau'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,8424,"[np.str_('SQL'), np.str_('Excel')]",2
데이터 분석가,신입,서울 성동구,3735,"[np.str_('Excel'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5990,"[np.str_('Excel'), np.str_('SQL'), np.str_('Tableau'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,4870,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6931,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Tableau'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5103,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,8778,"[np.str_('Tableau'), np.str_('R')]",2
데이터 분석가,신입,서울 구로구,3847,"[np.str_('Python'), np.str_('R'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,판교/분당,9253,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,5622,"[np.str_('Python'), np.str_('Tableau')]",2
데이터 분석가,신입,서울 성동구,3270,"[np.str_('R'), np.str_('Python'), np.str_('Excel'), np.str_('SQL')]",4
데이터 분석가,신입,서울 마포구,3402,"[np.str_('Excel'), np.str_('Python'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,10824,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Machine Learning'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,8933,"[np.str_('SQL'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,7866,"[np.str_('R'), np.str_('SQL'), np.str_('Tableau'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,9039,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Tableau'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,5007,"[np.str_('Python'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,5801,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,10274,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,6376,"[np.str_('Tableau'), np.str_('Python'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5090,"[np.str_('R'), np.str_('Machine Learning'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,5822,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,5606,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,6760,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('R')]",5
데이터 분석가,신입,서울 성동구,3695,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,7072,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('SQL'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6254,"[np.str_('Machine Learning'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,판교/분당,6088,"[np.str_('Python'), np.str_('R'), np.str_('SQL'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,5727,"[np.str_('Excel'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,판교/분당,9932,"[np.str_('Machine Learning'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",4
데이터 분석가,신입,서울 성동구,3159,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6789,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,9158,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,판교/분당,5793,"[np.str_('Tableau'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,6604,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,판교/분당,8031,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,6169,"[np.str_('SQL'), np.str_('R'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,8293,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10067,"[np.str_('R'), np.str_('Python'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,판교/분당,6741,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,판교/분당,5801,"[np.str_('Tableau'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,신입,서울 성동구,3464,"[np.str_('Excel'), np.str_('Python'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,판교/분당,6058,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5682,"[np.str_('Excel'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,4926,"[np.str_('R'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,6421,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,5641,"[np.str_('Excel'), np.str_('R'), np.str_('Python'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,신입,서울 성동구,3841,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5695,"[np.str_('Machine Learning'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,판교/분당,5569,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,9545,"[np.str_('Excel'), np.str_('R'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,신입,판교/분당,3118,"[np.str_('Excel'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,6219,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('SQL'), np.str_('Python'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9373,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",5
데이터 분석가,신입,서울 강남구,3899,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('R'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,5957,"[np.str_('R'), np.str_('Excel'), np.str_('Python'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,신입,판교/분당,3807,"[np.str_('Excel'), np.str_('Python'), np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,5718,"[np.str_('SQL'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,6312,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,6275,"[np.str_('Excel'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6694,"[np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,8699,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,신입,서울 구로구,3619,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,신입,서울 성동구,3338,"[np.str_('Excel'), np.str_('SQL'), np.str_('R'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,9097,"[np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,판교/분당,6172,"[np.str_('R'), np.str_('Tableau'), np.str_('Python'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9262,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,5322,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,8731,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,6774,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('R'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,9196,"[np.str_('R'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,8828,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,판교/분당,6519,"[np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",4
데이터 분석가,신입,서울 마포구,3836,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5798,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel')]",5
데이터 분석가,신입,서울 마포구,3543,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('R'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,6381,"[np.str_('Excel'), np.str_('Tableau'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,5644,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,6769,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5796,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,판교/분당,7187,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5954,"[np.str_('SQL'), np.str_('R')]",2
데이터 분석가,신입,서울 강남구,4046,"[np.str_('Python'), np.str_('SQL'), np.str_('Excel'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,신입,판교/분당,3680,"[np.str_('Python'), np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",5
데이터 분석가,신입,판교/분당,3807,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,5846,"[np.str_('Excel'), np.str_('Python'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6130,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,6055,"[np.str_('R'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,6051,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,9381,"[np.str_('Excel'), np.str_('Python'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,신입,판교/분당,4428,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('R'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,6327,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,8497,"[np.str_('Excel'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,7848,"[np.str_('R'), np.str_('Python'), np.str_('Excel')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,10020,"[np.str_('R'), np.str_('Python'), np.str_('SQL'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,신입,서울 강남구,4053,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,신입,서울 성동구,3709,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,9280,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('R'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5728,"[np.str_('Python'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6255,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,8452,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,판교/분당,9364,"[np.str_('Python'), np.str_('SQL'), np.str_('Excel'), np.str_('Tableau'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,8736,"[np.str_('Python'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8021,"[np.str_('Excel'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,8604,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,6198,"[np.str_('Machine Learning'), np.str_('R'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,9058,"[np.str_('R'), np.str_('SQL'), np.str_('Python')]",3
데이터 분석가,신입,서울 성동구,3901,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,5691,"[np.str_('Tableau'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,8631,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,6087,"[np.str_('Excel'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,6141,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Python')]",3
데이터 분석가,신입,서울 구로구,3424,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,8957,"[np.str_('R'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,4521,"[np.str_('Excel'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,8417,"[np.str_('Tableau'), np.str_('Python'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,4729,"[np.str_('R'), np.str_('Tableau'), np.str_('Excel')]",3
데이터 분석가,경력 8년차 이상,판교/분당,9375,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,9882,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,6713,"[np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,6135,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,5733,"[np.str_('Excel'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,9066,"[np.str_('Python'), np.str_('Tableau'), np.str_('R'), np.str_('SQL'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,판교/분당,6502,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('SQL'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,9050,"[np.str_('Machine Learning'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,5501,"[np.str_('SQL'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,9381,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,9932,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,9536,"[np.str_('R'), np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,8826,"[np.str_('Excel'), np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5864,"[np.str_('R'), np.str_('Machine Learning')]",2
데이터 분석가,신입,판교/분당,3873,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,7760,"[np.str_('Python'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8157,"[np.str_('Excel'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,6104,"[np.str_('Python'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,6027,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,6221,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,6075,"[np.str_('Python'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6181,"[np.str_('SQL'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,5702,"[np.str_('R'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,판교/분당,9578,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,6033,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,6056,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5856,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,신입,서울 마포구,3669,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,판교/분당,9176,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,판교/분당,9165,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,5061,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,9735,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,9088,"[np.str_('Python'), np.str_('Excel'), np.str_('Tableau'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,판교/분당,8100,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Tableau')]",3
데이터 분석가,신입,서울 마포구,3347,"[np.str_('SQL'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8158,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,5897,"[np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,6409,"[np.str_('SQL'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Tableau')]",5
데이터 분석가,신입,서울 강남구,3866,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,6613,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,신입,서울 구로구,3775,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,6006,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,5390,"[np.str_('Excel'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,7636,"[np.str_('SQL'), np.str_('Python'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,9460,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,5681,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,10374,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,9108,"[np.str_('SQL'), np.str_('Python'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,8416,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,신입,서울 성동구,3213,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Excel')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,8019,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,판교/분당,9942,"[np.str_('Excel'), np.str_('Tableau'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,7829,"[np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,6116,"[np.str_('Tableau'), np.str_('R'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,6258,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,5532,"[np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,6288,"[np.str_('Excel'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
