직무,경력,지역,연봉,기술,기술_개수
데이터 분석가,경력 3년차 이상,서울 성동구,7363,"[np.str_('R'), np.str_('Excel'), np.str_('Python'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,신입,판교/분당,5911,"[np.str_('Excel'), np.str_('Python'), np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,9762,"[np.str_('SQL'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,8083,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,7965,"[np.str_('Excel'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,판교/분당,8700,"[np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,9574,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,7518,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,신입,서울 성동구,4755,"[np.str_('Excel'), np.str_('SQL'), np.str_('R'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,10163,"[np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,판교/분당,7916,"[np.str_('R'), np.str_('Tableau'), np.str_('Python'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,10492,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,6541,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,9608,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,8661,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('R'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10562,"[np.str_('R'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,9959,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,판교/분당,8484,"[np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,8007,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,7169,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,7377,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('R'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,7997,"[np.str_('Excel'), np.str_('Tableau'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,7008,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,8586,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,7255,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,판교/분당,9454,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,10252,"[np.str_('SQL'), np.str_('R')]",2
데이터 분석가,신입,서울 강남구,6456,"[np.str_('Python'), np.str_('SQL'), np.str_('Excel'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,신입,판교/분당,5426,"[np.str_('Python'), np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,판교/분당,7674,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,7316,"[np.str_('Excel'), np.str_('Python'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,7784,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,7394,"[np.str_('R'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,7529,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,10827,"[np.str_('Excel'), np.str_('Python'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,신입,판교/분당,7058,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('R'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,10874,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,9448,"[np.str_('Excel'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,8413,"[np.str_('R'), np.str_('Python'), np.str_('Excel')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,11764,"[np.str_('R'), np.str_('Python'), np.str_('SQL'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,신입,서울 강남구,6211,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,7832,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,10462,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('R'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,6985,"[np.str_('Python'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,판교/분당,8146,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,9325,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10856,"[np.str_('Python'), np.str_('SQL'), np.str_('Excel'), np.str_('Tableau'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9652,"[np.str_('Python'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8674,"[np.str_('Excel'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9417,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,7656,"[np.str_('Machine Learning'), np.str_('R'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,10168,"[np.str_('R'), np.str_('SQL'), np.str_('Python')]",3
데이터 분석가,신입,서울 성동구,6075,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,7158,"[np.str_('Tableau'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,9904,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,7714,"[np.str_('Excel'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,7984,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Python')]",3
데이터 분석가,신입,서울 구로구,5169,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,9902,"[np.str_('R'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,5342,"[np.str_('Excel'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,9272,"[np.str_('Tableau'), np.str_('Python'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,5704,"[np.str_('R'), np.str_('Tableau'), np.str_('Excel')]",3
데이터 분석가,경력 8년차 이상,판교/분당,10800,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,11733,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,8427,"[np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,7979,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,7352,"[np.str_('Excel'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,10202,"[np.str_('Python'), np.str_('Tableau'), np.str_('R'), np.str_('SQL'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,판교/분당,11178,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('SQL'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,10253,"[np.str_('Machine Learning'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,6754,"[np.str_('SQL'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,10664,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,11708,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,10825,"[np.str_('R'), np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,9917,"[np.str_('Excel'), np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,7172,"[np.str_('R'), np.str_('Machine Learning')]",2
데이터 분석가,신입,판교/분당,6114,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,8262,"[np.str_('Python'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8847,"[np.str_('Excel'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,7574,"[np.str_('Python'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,7496,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,7722,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,7724,"[np.str_('Python'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,판교/분당,7905,"[np.str_('SQL'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9696,"[np.str_('R'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,판교/분당,11148,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,7695,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,7681,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,7262,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7102,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,판교/분당,10446,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,판교/분당,10437,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,6157,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,11112,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,10464,"[np.str_('Python'), np.str_('Excel'), np.str_('Tableau'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,판교/분당,8974,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,7311,"[np.str_('SQL'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8819,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7430,"[np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,8222,"[np.str_('SQL'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Tableau')]",5
데이터 분석가,신입,서울 강남구,6213,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,8343,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,신입,서울 구로구,5765,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,7366,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,6388,"[np.str_('Excel'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8282,"[np.str_('SQL'), np.str_('Python'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,10689,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,7050,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,11923,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,10322,"[np.str_('SQL'), np.str_('Python'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,9320,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,신입,서울 성동구,4600,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Excel')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,8878,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,판교/분당,11404,"[np.str_('Excel'), np.str_('Tableau'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,8625,"[np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,7994,"[np.str_('Tableau'), np.str_('R'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,8017,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,9281,"[np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,7814,"[np.str_('Excel'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,신입,서울 성동구,5264,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Python'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,7932,"[np.str_('Python'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,판교/분당,9912,"[np.str_('R'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,10039,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('SQL'), np.str_('R'), np.str_('Machine Learning')]",5
데이터 분석가,신입,판교/분당,5925,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Excel'), np.str_('R'), np.str_('Python')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,10998,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,7418,"[np.str_('Machine Learning'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,판교/분당,10627,"[np.str_('Python'), np.str_('Tableau'), np.str_('SQL'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,10348,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,9149,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10397,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,판교/분당,7641,"[np.str_('Machine Learning'), np.str_('R'), np.str_('Tableau'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,9515,"[np.str_('SQL'), np.str_('Machine Learning')]",2
데이터 분석가,신입,서울 마포구,6006,"[np.str_('Python'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('SQL')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,11209,"[np.str_('R'), np.str_('Python'), np.str_('SQL'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,11555,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('SQL')]",5
데이터 분석가,경력 8년차 이상,판교/분당,11048,"[np.str_('SQL'), np.str_('Excel'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,판교/분당,8497,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,10851,"[np.str_('SQL'), np.str_('R'), np.str_('Tableau'), np.str_('Python'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,7211,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",2
데이터 분석가,신입,서울 성동구,5935,"[np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,8834,"[np.str_('Excel'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,7164,"[np.str_('Excel'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,10167,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('SQL'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,6479,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,7166,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,6771,"[np.str_('R'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,판교/분당,7347,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('SQL'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,6679,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,10150,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Excel'), np.str_('R'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,7068,"[np.str_('Machine Learning'), np.str_('R'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9588,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Excel'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,7632,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Python')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,11279,"[np.str_('Tableau'), np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10193,"[np.str_('Tableau'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,9850,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Tableau')]",4
데이터 분석가,신입,서울 마포구,5687,"[np.str_('Excel'), np.str_('R'), np.str_('SQL'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,판교/분당,8921,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,10113,"[np.str_('Machine Learning'), np.str_('R'), np.str_('SQL'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,10128,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,6280,"[np.str_('R'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,7684,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,판교/분당,8952,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,신입,서울 강남구,6325,"[np.str_('Python'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,판교/분당,7092,"[np.str_('Python'), np.str_('Tableau'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,7309,"[np.str_('R'), np.str_('Excel'), np.str_('Python')]",3
데이터 분석가,신입,서울 성동구,4800,"[np.str_('Python'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,판교/분당,10199,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Python'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9185,"[np.str_('Tableau'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,8944,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('R'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,6735,"[np.str_('Excel'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,7209,"[np.str_('Python'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,10962,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('SQL'), np.str_('Excel'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5923,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('R'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10239,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,6775,"[np.str_('Machine Learning'), np.str_('SQL')]",2
데이터 분석가,신입,판교/분당,6404,"[np.str_('Excel'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,신입,서울 성동구,4680,"[np.str_('Tableau'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7318,"[np.str_('R'), np.str_('Python'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,11057,"[np.str_('SQL'), np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,판교/분당,8259,"[np.str_('Python'), np.str_('Tableau'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,7782,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('R'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,7573,"[np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,판교/분당,7111,"[np.str_('Python'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7411,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,10773,"[np.str_('Tableau'), np.str_('Excel'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,판교/분당,8109,"[np.str_('SQL'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7654,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Python')]",5
데이터 분석가,신입,서울 강남구,5820,"[np.str_('Excel'), np.str_('R'), np.str_('Python'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,10412,"[np.str_('Python'), np.str_('Tableau'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,7851,"[np.str_('Machine Learning'), np.str_('R'), np.str_('SQL'), np.str_('Python'), np.str_('Excel')]",5
